User_ID,Product_ID,Age,Gender,Marital_Status,City_Category,Stay_In_Current_City_Years,Product_Category,Product_Subcategory_1,Product_Subcategory_2,Purchase,Age_Encoded,Stay_In_Current_City_Years_Encoded,Purchase_Is_Outlier,Purchase_Clipped,Gender_Encoded,Marital_Status_Encoded
1032192,P00042810,36-45,M,0,A,5+,9,,0,7670,3,5,False,7670,1,0
1071603,P00079829,26-35,M,0,B,2,15,4.0,13,186,2,2,False,186,1,0
1027923,P00084670,36-45,M,0,A,5+,11,20.0,0,12741,3,5,False,12741,1,0
1085611,P00031423,46-50,M,1,B,3,10,,17,1834,4,3,False,1834,1,1
1011163,P00005311,51-55,F,1,B,3,5,42.0,0,97,5,3,False,97,0,1
1042198,P00008197,36-45,M,1,A,2,19,21.0,0,23090,3,2,False,23090,1,1
1059213,P00060834,55+,F,1,C,5+,8,10.0,0,5936,6,5,False,5936,0,1
1067885,P00029215,36-45,M,0,B,2,17,,0,489,3,2,False,489,1,0
1067606,P00083213,51-55,F,1,B,4,5,44.0,0,323,5,4,False,323,0,1
1045669,P00045571,51-55,F,1,C,4,5,28.0,6,157,5,4,False,157,0,1
1076563,P00091124,55+,F,1,C,3,10,,0,168,6,3,False,168,0,1
1046277,P00013089,51-55,F,1,B,5+,12,45.0,0,3303,5,5,False,3303,0,1
1004505,P00023520,55+,F,1,C,4,20,33.0,10,17350,6,4,False,17350,0,1
1036099,P00083761,18-25,M,0,A,3,18,44.0,0,17360,1,3,False,17360,1,0
1063943,P00007923,46-50,M,1,B,3,20,13.0,14,26310,4,3,False,26310,1,1
1021592,P00040834,36-45,M,0,A,3,1,,0,4569,3,3,False,4569,1,0
1071157,P00004649,46-50,F,1,B,2,3,42.0,0,13600,4,2,False,13600,0,1
1041886,P00068014,51-55,F,1,C,4,7,40.0,12,9479,5,4,False,9479,0,1
1000490,P00095300,46-50,F,1,B,5+,13,,0,19360,4,5,False,19360,0,1
1055862,P00014175,36-45,F,1,B,5+,1,9.0,10,3341,3,5,False,3341,0,1
1041825,P00072257,55+,F,1,C,4,17,,0,240,6,4,False,240,0,1
1002289,P00050603,51-55,F,1,C,2,17,,0,501,5,2,False,501,0,1
1073495,P00038249,36-45,M,1,A,3,13,11.0,0,17180,3,3,False,17180,1,1
1050331,P00059349,46-50,F,1,B,3,2,6.0,0,1147,4,3,False,1147,0,1
1085148,P00082748,26-35,M,0,B,2,5,20.0,0,133,2,2,False,133,1,0
1061484,P00074174,26-35,M,0,B,1,10,,0,256,2,1,False,256,1,0
1064682,P00000947,46-50,M,1,A,5+,13,,8,15340,4,5,False,15340,1,1
1006541,P00039969,55+,F,1,C,5+,4,,7,403,6,5,False,403,0,1
1081129,P00031698,18-25,M,0,A,3,4,18.0,0,152,1,3,False,152,1,0
1008309,P00021500,51-55,F,1,C,1,9,27.0,18,8857,5,1,False,8857,0,1
1019456,P00084647,46-50,M,1,A,4,3,14.0,0,3592,4,4,False,3592,1,1
1080581,P00075366,36-45,F,1,B,4,12,21.0,0,12759,3,4,False,12759,0,1
1037373,P00051437,51-55,F,1,B,4,7,14.0,0,8221,5,4,False,8221,0,1
1037793,P00066152,51-55,F,1,C,5+,15,40.0,0,458,5,5,False,458,0,1
1027583,P00040400,26-35,M,0,A,2,14,42.0,9,3534,2,2,False,3534,1,0
1043810,P00059569,55+,F,1,C,5+,20,,0,28170,6,5,False,28170,0,1
1087665,P00012025,36-45,M,1,A,1,5,20.0,0,176,3,1,False,176,1,1
1038579,P00026784,51-55,F,1,B,2,8,30.0,0,4114,5,2,False,4114,0,1
1047935,P00093365,26-35,M,0,A,3,18,,5,18350,2,3,False,18350,1,0
1064693,P00025310,51-55,F,1,C,1,19,24.0,12,14980,5,1,False,14980,0,1
1035959,P00006613,18-25,M,0,A,2,15,24.0,0,419,1,2,False,419,1,0
1035261,P00091075,51-55,F,1,B,4,11,9.0,5,6118,5,4,False,6118,0,1
1092698,P00054363,55+,F,1,C,1,4,,7,112,6,1,False,112,0,1
1046200,P00051750,26-35,M,0,B,2,4,,19,299,2,2,False,299,1,0
1088821,P00048043,26-35,M,0,A,4,20,7.0,0,22160,2,4,False,22160,1,0
1020682,P00043152,55+,F,1,C,4,18,39.0,0,24010,6,4,False,24010,0,1
1091869,P00043044,26-35,M,0,A,4,19,40.0,0,17260,2,4,False,17260,1,0
1038241,P00044914,26-35,M,0,A,1,13,,0,26200,2,1,False,26200,1,0
1084304,P00015458,26-35,M,0,A,4,10,,19,3017,2,4,False,3017,1,0
1024065,P00077703,36-45,F,1,B,1,12,40.0,0,4023,3,1,False,4023,0,1
1010699,P00005612,51-55,F,1,B,1,10,16.0,19,201,5,1,False,201,0,1
1007217,P00002892,36-45,M,0,A,3,12,21.0,6,9138,3,3,False,9138,1,0
1086710,P00043932,26-35,M,0,A,2,15,44.0,0,93,2,2,False,93,1,0
1086958,P00082291,46-50,F,1,B,3,7,28.0,7,10053,4,3,False,10053,0,1
1091498,P00008604,0-17,M,0,A,2,13,44.0,0,29390,0,2,True,28958,1,0
1064867,P00057860,46-50,F,1,B,1,12,10.0,17,9714,4,1,False,9714,0,1
1018269,P00064596,46-50,F,1,B,5+,18,,0,25660,4,5,False,25660,0,1
1049371,P00018793,46-50,M,1,B,2,3,10.0,8,4336,4,2,False,4336,1,1
1090568,P00072755,51-55,F,1,B,3,3,10.0,12,686,5,3,False,686,0,1
1082485,P00016386,0-17,M,0,A,1,4,4.0,11,154,0,1,False,154,1,0
1034925,P00020771,0-17,M,0,A,1,8,3.0,0,2805,0,1,False,2805,1,0
1058015,P00087135,51-55,F,1,B,5+,12,35.0,0,11750,5,5,False,11750,0,1
1062865,P00056195,26-35,M,0,A,5+,20,42.0,5,19390,2,5,False,19390,1,0
1014320,P00036712,36-45,M,0,B,1,5,4.0,0,312,3,1,False,312,1,0
1084399,P00000148,51-55,F,1,C,3,1,27.0,0,3384,5,3,False,3384,0,1
1020983,P00035105,46-50,M,1,B,5+,8,40.0,0,4097,4,5,False,4097,1,1
1022912,P00091957,36-45,M,1,A,1,2,30.0,10,2148,3,1,False,2148,1,1
1018275,P00056629,26-35,M,0,A,4,12,,19,7312,2,4,False,7312,1,0
1020942,P00057930,51-55,F,1,C,1,16,12.0,14,1547,5,1,False,1547,0,1
1068587,P00098002,36-45,M,0,A,5+,13,30.0,0,21150,3,5,False,21150,1,0
1030263,P00080927,0-17,M,0,A,1,4,4.0,0,593,0,1,False,593,1,0
1016869,P00038249,36-45,M,1,A,4,13,11.0,0,17180,3,4,False,17180,1,1
1029759,P00002733,51-55,F,1,B,4,14,45.0,0,3284,5,4,False,3284,0,1
1062908,P00024443,55+,F,1,C,1,4,,0,514,6,1,False,514,0,1
1067402,P00025226,55+,F,1,C,4,20,,0,13050,6,4,False,13050,0,1
1084903,P00062730,51-55,F,1,B,1,16,28.0,10,379,5,1,False,379,0,1
1025783,P00004649,36-45,M,0,A,5+,3,42.0,0,13600,3,5,False,13600,1,0
1006361,P00045685,18-25,M,0,A,1,20,21.0,0,26960,1,1,False,26960,1,0
1023870,P00095289,51-55,F,1,C,1,10,42.0,0,358,5,1,False,358,0,1
1074529,P00028767,51-55,F,1,C,1,10,4.0,17,184,5,1,False,184,0,1
1012870,P00060293,46-50,F,1,B,4,14,9.0,0,7376,4,4,False,7376,0,1
1044546,P00065839,36-45,M,1,A,1,9,,0,7540,3,1,False,7540,1,1
1095371,P00036522,26-35,M,0,B,2,16,45.0,15,2357,2,2,False,2357,1,0
1023325,P00014365,36-45,M,0,A,1,20,12.0,18,23900,3,1,False,23900,1,0
1026845,P00064173,46-50,M,1,A,5+,10,16.0,18,451,4,5,False,451,1,1
1057570,P00074230,18-25,M,0,A,5+,8,,0,2856,1,5,False,2856,1,0
1028322,P00053813,46-50,F,1,B,2,5,,11,587,4,2,False,587,0,1
1087064,P00076601,36-45,M,1,A,3,19,20.0,6,21930,3,3,False,21930,1,1
1010451,P00090786,36-45,M,0,A,1,4,30.0,0,216,3,1,False,216,1,0
1002403,P00037057,51-55,F,1,B,4,14,40.0,0,5383,5,4,False,5383,0,1
1030721,P00080327,26-35,M,0,A,5+,5,30.0,0,305,2,5,False,305,1,0
1020443,P00059685,26-35,M,0,A,2,5,24.0,0,506,2,2,False,506,1,0
1085467,P00033771,36-45,M,1,A,3,6,,9,9079,3,3,False,9079,1,1
1091578,P00089413,36-45,M,1,A,2,10,40.0,14,1828,3,2,False,1828,1,1
1074634,P00038886,46-50,F,1,B,3,10,44.0,0,45,4,3,False,45,0,1
1027496,P00004752,46-50,F,1,B,4,3,36.0,0,5272,4,4,False,5272,0,1
1087575,P00025704,36-45,M,1,A,3,10,12.0,0,133,3,3,False,133,1,1
1006523,P00082159,26-35,M,0,B,1,11,36.0,0,6636,2,1,False,6636,1,0
1060984,P00030169,36-45,M,1,A,5+,19,42.0,0,27030,3,5,False,27030,1,1
1022565,P00049392,36-45,M,1,A,3,10,44.0,7,355,3,3,False,355,1,1
1091617,P00047957,55+,F,1,C,1,4,4.0,19,583,6,1,False,583,0,1
1047847,P00049708,51-55,F,1,B,2,9,,0,12045,5,2,False,12045,0,1
1038021,P00071253,0-17,M,0,A,2,12,,10,7724,0,2,False,7724,1,0
1090026,P00095323,46-50,F,1,B,3,17,30.0,7,73,4,3,False,73,0,1
1049820,P00093010,51-55,F,1,C,2,4,20.0,0,478,5,2,False,478,0,1
1049771,P00069488,55+,F,1,C,1,7,27.0,0,7731,6,1,False,7731,0,1
1035204,P00033485,0-17,M,0,A,2,15,,18,226,0,2,False,226,1,0
1006541,P00047846,55+,F,1,C,5+,11,,14,10336,6,5,False,10336,0,1
1019456,P00076633,46-50,M,1,A,4,9,14.0,11,7128,4,4,False,7128,1,1
1049669,P00030655,36-45,M,0,B,1,10,36.0,0,3271,3,1,False,3271,1,0
1088122,P00027210,36-45,M,1,A,5+,14,30.0,20,6386,3,5,False,6386,1,1
1085611,P00054968,46-50,M,1,B,3,3,,9,13640,4,3,False,13640,1,1
1019496,P00064093,0-17,M,0,A,2,15,18.0,0,289,0,2,False,289,1,0
1083221,P00010292,46-50,M,1,B,4,3,39.0,9,16040,4,4,False,16040,1,1
1051311,P00027480,26-35,M,0,A,2,19,21.0,0,18450,2,2,False,18450,1,0
1054940,P00003018,51-55,F,1,C,4,3,33.0,19,1082,5,4,False,1082,0,1
1080394,P00054306,55+,F,1,C,4,14,7.0,0,5969,6,4,False,5969,0,1
1008579,P00028665,36-45,M,1,A,4,3,39.0,8,2136,3,4,False,2136,1,1
1056405,P00099895,36-45,M,1,B,3,19,,0,27250,3,3,False,27250,1,1
1031447,P00026653,51-55,F,1,B,3,3,44.0,0,17050,5,3,False,17050,0,1
1021290,P00034096,26-35,M,0,A,5+,11,9.0,0,7104,2,5,False,7104,1,0
1061206,P00084273,26-35,M,0,A,4,19,7.0,20,29720,2,4,True,28958,1,0
1031697,P00057531,51-55,F,1,C,4,12,45.0,17,4324,5,4,False,4324,0,1
1095068,P00056084,55+,F,1,C,4,8,18.0,10,4478,6,4,False,4478,0,1
1017681,P00024778,55+,F,1,C,5+,16,16.0,0,498,6,5,False,498,0,1
1058572,P00037520,36-45,M,1,A,1,1,7.0,11,3927,3,1,False,3927,1,1
1003027,P00067219,18-25,M,0,A,1,16,44.0,0,403,1,1,False,403,1,0
1069756,P00080803,55+,F,1,C,2,18,7.0,0,24130,6,2,False,24130,0,1
1078618,P00012070,36-45,M,0,B,3,7,36.0,0,9463,3,3,False,9463,1,0
1060209,P00042810,46-50,M,1,B,2,9,,0,7670,4,2,False,7670,1,1
1022177,P00068212,36-45,F,1,B,1,12,45.0,0,9850,3,1,False,9850,0,1
1024021,P00072382,51-55,F,1,C,5+,20,10.0,0,22630,5,5,False,22630,0,1
1038115,P00028358,36-45,M,0,A,4,2,45.0,0,745,3,4,False,745,1,0
1075042,P00009397,36-45,M,1,A,2,3,,16,4597,3,2,False,4597,1,1
1075687,P00052584,26-35,M,0,A,2,10,10.0,0,2520,2,2,False,2520,1,0
1050967,P00059268,26-35,M,0,A,2,16,9.0,0,779,2,2,False,779,1,0
1085521,P00059714,18-25,M,0,A,4,10,44.0,15,281,1,4,False,281,1,0
1022094,P00015671,55+,F,1,C,5+,9,10.0,12,10715,6,5,False,10715,0,1
1077252,P00047222,51-55,F,1,B,4,2,10.0,0,2644,5,4,False,2644,0,1
1062095,P00000404,51-55,F,1,C,5+,20,39.0,0,28520,5,5,False,28520,0,1
1004801,P00034406,36-45,M,1,A,5+,19,33.0,0,25860,3,5,False,25860,1,1
1096670,P00004977,51-55,F,1,B,4,11,,0,8864,5,4,False,8864,0,1
1093374,P00082917,36-45,M,1,A,1,20,21.0,0,26250,3,1,False,26250,1,1
1097811,P00071097,36-45,M,0,A,5+,3,30.0,18,5298,3,5,False,5298,1,0
1066928,P00012963,18-25,M,0,A,1,12,18.0,13,3125,1,1,False,3125,1,0
1091545,P00055223,26-35,M,0,A,2,3,21.0,0,3743,2,2,False,3743,1,0
1046289,P00034774,51-55,F,1,C,1,5,,0,174,5,1,False,174,0,1
1099995,P00020845,26-35,M,0,A,1,20,10.0,0,22340,2,1,False,22340,1,0
1044353,P00054934,46-50,M,1,B,4,12,18.0,16,10928,4,4,False,10928,1,1
1009161,P00024980,55+,F,1,C,5+,8,,6,6656,6,5,False,6656,0,1
1079855,P00061105,0-17,M,0,A,4,5,30.0,17,92,0,4,False,92,1,0
1092331,P00018480,36-45,M,1,A,3,8,30.0,11,617,3,3,False,617,1,1
1015315,P00045539,36-45,M,0,A,4,9,,7,10859,3,4,False,10859,1,0
1035676,P00028904,36-45,M,1,A,1,3,24.0,0,17440,3,1,False,17440,1,1
1038296,P00037789,26-35,M,0,A,2,15,4.0,0,94,2,2,False,94,1,0
1065745,P00099200,18-25,M,0,A,2,10,30.0,0,520,1,2,False,520,1,0
1012853,P00089394,46-50,F,1,B,2,18,39.0,10,28830,4,2,False,28830,0,1
1000980,P00023219,36-45,M,0,B,1,16,36.0,0,249,3,1,False,249,1,0
1033114,P00056075,0-17,M,0,A,2,5,32.0,12,595,0,2,False,595,1,0
1058448,P00086361,46-50,F,1,B,1,3,35.0,7,26630,4,1,False,26630,0,1
1074631,P00003382,46-50,M,1,B,3,18,40.0,15,12490,4,3,False,12490,1,1
1026389,P00076601,26-35,M,0,A,1,19,20.0,6,21930,2,1,False,21930,1,0
1098501,P00028620,46-50,F,1,B,3,3,9.0,15,6933,4,3,False,6933,0,1
1031646,P00099241,55+,F,1,C,4,3,42.0,18,28230,6,4,False,28230,0,1
1092402,P00053573,46-50,M,1,B,5+,3,22.0,0,19860,4,5,False,19860,1,1
1069575,P00001409,36-45,M,1,A,2,1,14.0,14,3669,3,2,False,3669,1,1
1013779,P00040352,55+,F,1,C,5+,16,6.0,0,270,6,5,False,270,0,1
1036883,P00029167,36-45,F,1,B,1,5,18.0,0,535,3,1,False,535,0,1
1064359,P00056084,36-45,M,0,A,1,8,18.0,10,4478,3,1,False,4478,1,0
1019304,P00081305,18-25,M,0,A,2,15,44.0,0,580,1,2,False,580,1,0
1011163,P00091957,51-55,F,1,B,3,2,30.0,10,2148,5,3,False,2148,0,1
1040762,P00009330,51-55,F,1,B,4,9,14.0,0,7505,5,4,False,7505,0,1
1073603,P00090882,46-50,F,1,B,1,9,10.0,0,9781,4,1,False,9781,0,1
1085935,P00042523,26-35,M,0,B,2,4,,8,509,2,2,False,509,1,0
1091292,P00033479,46-50,M,1,B,5+,10,12.0,0,643,4,5,False,643,1,1
1004128,P00003936,26-35,M,0,B,1,5,4.0,20,496,2,1,False,496,1,0
1058607,P00071843,51-55,F,1,B,4,20,11.0,13,26950,5,4,False,26950,0,1
1057091,P00081113,51-55,F,1,C,3,12,27.0,0,6920,5,3,False,6920,0,1
1037824,P00000947,51-55,F,1,B,3,13,,8,15340,5,3,False,15340,0,1
1048494,P00003382,26-35,M,0,A,2,18,40.0,15,12490,2,2,False,12490,1,0
1027142,P00056084,51-55,F,1,B,4,8,18.0,10,4478,5,4,False,4478,0,1
1046355,P00024477,55+,F,1,C,2,13,35.0,0,27990,6,2,False,27990,0,1
1010757,P00093365,26-35,M,0,A,1,18,,5,18350,2,1,False,18350,1,0
1019899,P00077502,51-55,F,1,B,4,9,30.0,18,11198,5,4,False,11198,0,1
1016144,P00074216,26-35,M,0,B,2,17,30.0,20,140,2,2,False,140,1,0
1095230,P00078499,46-50,M,1,B,4,17,16.0,0,158,4,4,False,158,1,1
1007562,P00087782,0-17,M,0,A,2,4,24.0,17,222,0,2,False,222,1,0
1053794,P00068465,46-50,M,1,B,4,16,5.0,7,2780,4,4,False,2780,1,1
1069556,P00095932,55+,F,1,C,5+,17,39.0,18,740,6,5,False,740,0,1
1035741,P00004649,51-55,F,1,B,4,3,42.0,0,13600,5,4,False,13600,0,1
1066344,P00088724,36-45,M,1,B,4,3,27.0,0,6590,3,4,False,6590,1,1
1008473,P00018683,26-35,M,0,B,1,16,44.0,8,298,2,1,False,298,1,0
1017068,P00038239,26-35,M,0,A,1,4,,0,595,2,1,False,595,1,0
1050780,P00072755,36-45,F,1,B,2,3,10.0,12,686,3,2,False,686,0,1
1060744,P00093875,18-25,M,0,A,2,10,40.0,6,161,1,2,False,161,1,0
1095666,P00084855,36-45,F,1,B,2,3,45.0,0,2003,3,2,False,2003,0,1
1075487,P00026784,51-55,F,1,C,2,8,30.0,0,4114,5,2,False,4114,0,1
1074002,P00055003,46-50,F,1,B,2,5,40.0,0,163,4,2,False,163,0,1
1014300,P00019169,26-35,M,0,A,3,13,20.0,0,20010,2,3,False,20010,1,0
1060882,P00002274,46-50,F,1,B,4,7,45.0,17,10543,4,4,False,10543,0,1
1088515,P00049880,46-50,M,1,B,1,17,10.0,11,3184,4,1,False,3184,1,1
1005960,P00009447,46-50,M,1,B,1,2,3.0,18,2452,4,1,False,2452,1,1
1059005,P00082465,18-25,M,0,A,2,17,36.0,0,136,1,2,False,136,1,0
1098775,P00035794,26-35,M,0,A,2,20,,20,28460,2,2,False,28460,1,0
1057511,P00033097,18-25,M,0,A,2,7,,0,10706,1,2,False,10706,1,0
1051296,P00078788,36-45,M,1,A,3,9,18.0,0,11912,3,3,False,11912,1,1
1072252,P00064596,46-50,M,1,B,4,18,,0,25660,4,4,False,25660,1,1
1000264,P00092217,0-17,M,0,A,2,16,4.0,0,582,0,2,False,582,1,0
1042272,P00042656,55+,F,1,C,1,5,12.0,0,49,6,1,False,49,0,1
1072560,P00045432,51-55,F,1,C,1,14,45.0,0,4380,5,1,False,4380,0,1
1091813,P00009532,55+,F,1,C,4,12,,19,8958,6,4,False,8958,0,1
1005583,P00082291,36-45,M,0,A,4,7,28.0,7,10053,3,4,False,10053,1,0
1015343,P00094842,0-17,M,0,A,1,5,12.0,0,291,0,1,False,291,1,0
1096880,P00056195,26-35,M,0,A,4,20,42.0,5,19390,2,4,False,19390,1,0
1047412,P00066111,26-35,M,0,A,3,14,10.0,0,6664,2,3,False,6664,1,0
1030458,P00031009,55+,F,1,C,5+,20,22.0,0,20640,6,5,False,20640,0,1
1068011,P00082464,36-45,F,1,B,1,13,35.0,15,22370,3,1,False,22370,0,1
1060821,P00013678,26-35,M,0,A,1,14,,17,3868,2,1,False,3868,1,0
1050043,P00003003,46-50,M,1,A,3,12,18.0,0,10702,4,3,False,10702,1,1
1024103,P00008902,36-45,M,1,A,5+,5,6.0,6,109,3,5,False,109,1,1
1001747,P00065612,46-50,M,1,B,2,9,14.0,0,9705,4,2,False,9705,1,1
1093165,P00073478,26-35,M,0,A,2,17,,8,2397,2,2,False,2397,1,0
1055670,P00047221,46-50,M,1,B,4,16,,11,567,4,4,False,567,1,1
1099236,P00008131,46-50,M,1,B,4,16,,8,1252,4,4,False,1252,1,1
1060455,P00048203,51-55,F,1,C,3,11,45.0,20,6622,5,3,False,6622,0,1
1017749,P00077084,46-50,F,1,B,1,3,11.0,7,20810,4,1,False,20810,0,1
1029521,P00001621,55+,F,1,C,1,11,27.0,8,12628,6,1,False,12628,0,1
1052361,P00037242,36-45,M,1,A,5+,7,42.0,13,10985,3,5,False,10985,1,1
1017836,P00094840,46-50,M,1,B,5+,6,21.0,0,7442,4,5,False,7442,1,1
1030686,P00068700,26-35,M,0,A,5+,2,6.0,10,1466,2,5,False,1466,1,0
1073959,P00042106,18-25,M,0,A,4,11,45.0,0,9401,1,4,False,9401,1,0
1087195,P00078770,26-35,M,0,A,2,3,36.0,15,3704,2,2,False,3704,1,0
1034284,P00019487,18-25,M,0,A,1,16,44.0,0,112,1,1,False,112,1,0
1098775,P00053332,26-35,M,0,A,2,13,40.0,10,16480,2,2,False,16480,1,0
1002683,P00085464,55+,F,1,C,5+,12,30.0,0,11344,6,5,False,11344,0,1
1026661,P00063136,51-55,F,1,C,2,9,27.0,14,7950,5,2,False,7950,0,1
1090960,P00093365,51-55,F,1,C,5+,18,,5,18350,5,5,False,18350,0,1
1091096,P00084191,26-35,M,0,A,4,8,35.0,0,1274,2,4,False,1274,1,0
1086420,P00006603,26-35,M,0,A,4,19,20.0,0,13330,2,4,False,13330,1,0
1065272,P00035009,46-50,M,1,B,4,14,9.0,0,3206,4,4,False,3206,1,1
1001718,P00007362,26-35,M,0,A,5+,17,24.0,0,2364,2,5,False,2364,1,0
1092421,P00087229,51-55,F,1,B,1,9,35.0,8,10300,5,1,False,10300,0,1
1081529,P00039548,46-50,F,1,B,1,4,28.0,6,112,4,1,False,112,0,1
1089070,P00060134,26-35,M,0,A,3,4,,0,77,2,3,False,77,1,0
1010874,P00004907,36-45,M,0,B,2,13,,0,22560,3,2,False,22560,1,0
1083102,P00057089,51-55,F,1,C,3,4,6.0,0,64,5,3,False,64,0,1
1092928,P00080789,36-45,M,0,B,1,15,16.0,0,206,3,1,False,206,1,0
1041156,P00078180,46-50,M,1,B,5+,1,28.0,17,6662,4,5,False,6662,1,1
1063325,P00007652,51-55,F,1,C,2,5,4.0,19,270,5,2,False,270,0,1
1012896,P00053024,26-35,M,0,B,2,16,30.0,0,62,2,2,False,62,1,0
1018250,P00079909,51-55,F,1,C,2,5,20.0,0,96,5,2,False,96,0,1
1057075,P00054968,0-17,M,0,A,1,3,,9,13640,0,1,False,13640,1,0
1020864,P00075782,51-55,F,1,B,4,6,,9,9324,5,4,False,9324,0,1
1027127,P00060383,26-35,M,0,A,1,12,,0,9675,2,1,False,9675,1,0
1083712,P00012621,26-35,M,0,A,3,9,30.0,0,7443,2,3,False,7443,1,0
1062173,P00025755,0-17,M,0,A,2,5,,0,587,0,2,False,587,1,0
1029112,P00013089,36-45,M,0,A,5+,12,45.0,0,3303,3,5,False,3303,1,0
1006418,P00026827,0-17,M,0,A,2,5,,0,258,0,2,False,258,1,0
1030892,P00084015,46-50,F,1,B,4,16,,7,550,4,4,False,550,0,1
1032417,P00081744,51-55,F,1,B,4,16,,0,281,5,4,False,281,0,1
1071818,P00073174,36-45,M,0,A,3,16,36.0,6,1429,3,3,False,1429,1,0
1050114,P00054882,26-35,M,0,A,5+,3,36.0,0,1041,2,5,False,1041,1,0
1007580,P00066392,26-35,M,0,A,2,15,,0,411,2,2,False,411,1,0
1009994,P00082917,46-50,M,1,A,4,20,21.0,0,26250,4,4,False,26250,1,1
1010365,P00085051,51-55,F,1,C,3,16,28.0,0,518,5,3,False,518,0,1
1012091,P00071356,36-45,M,1,B,3,11,20.0,0,8591,3,3,False,8591,1,1
1088611,P00097244,55+,F,1,C,3,17,8.0,0,473,6,3,False,473,0,1
1048653,P00036296,46-50,M,1,A,4,10,4.0,0,555,4,4,False,555,1,1
1022809,P00080803,46-50,M,1,A,4,18,7.0,0,24130,4,4,False,24130,1,1
1057488,P00080789,36-45,M,0,B,4,15,16.0,0,206,3,4,False,206,1,0
1049154,P00088402,51-55,F,1,B,5+,7,18.0,5,7445,5,5,False,7445,0,1
1084827,P00058904,51-55,F,1,C,2,19,39.0,8,21830,5,2,False,21830,0,1
1049087,P00062292,18-25,M,0,A,1,2,12.0,17,559,1,1,False,559,1,0
1067284,P00043152,26-35,M,0,A,4,18,39.0,0,24010,2,4,False,24010,1,0
1008768,P00035729,51-55,F,1,B,2,17,44.0,0,116,5,2,False,116,0,1
1010817,P00064505,55+,F,1,C,1,6,27.0,0,8835,6,1,False,8835,0,1
1020799,P00085277,55+,F,1,C,2,17,3.0,0,1902,6,2,False,1902,0,1
1083398,P00059349,51-55,F,1,B,5+,2,6.0,0,1147,5,5,False,1147,0,1
1050114,P00013941,26-35,M,0,A,5+,9,42.0,0,10761,2,5,False,10761,1,0
1042752,P00064000,36-45,F,1,B,1,16,12.0,7,777,3,1,False,777,0,1
1049589,P00062316,55+,F,1,C,3,1,40.0,20,3431,6,3,False,3431,0,1
1080812,P00084278,26-35,M,0,B,2,10,42.0,19,1487,2,2,False,1487,1,0
1060755,P00020109,26-35,M,0,A,4,16,,0,661,2,4,False,661,1,0
1063351,P00072755,18-25,M,0,A,1,3,10.0,12,686,1,1,False,686,1,0
1068852,P00041985,26-35,M,0,A,4,11,40.0,18,8851,2,4,False,8851,1,0
1017138,P00036068,51-55,F,1,C,2,16,25.0,0,1526,5,2,False,1526,0,1
1050013,P00057812,55+,F,1,C,1,7,28.0,0,10649,6,1,False,10649,0,1
1067831,P00064596,36-45,M,1,A,5+,18,,0,25660,3,5,False,25660,1,1
1020340,P00003451,46-50,F,1,B,5+,4,20.0,0,596,4,5,False,596,0,1
1003804,P00051459,26-35,M,0,A,2,13,,16,23880,2,2,False,23880,1,0
1045035,P00026245,36-45,M,1,A,4,1,35.0,19,5544,3,4,False,5544,1,1
1004083,P00016886,46-50,F,1,B,1,16,42.0,5,118,4,1,False,118,0,1
1077718,P00012964,26-35,M,0,B,1,5,16.0,0,460,2,1,False,460,1,0
1080715,P00092387,26-35,M,0,A,3,3,14.0,14,20390,2,3,False,20390,1,0
1049152,P00034406,46-50,M,1,B,5+,19,33.0,0,25860,4,5,False,25860,1,1
1099364,P00057454,26-35,M,0,A,5+,10,40.0,0,2940,2,5,False,2940,1,0
1008306,P00047221,51-55,F,1,B,1,16,,11,567,5,1,False,567,0,1
1057870,P00080647,51-55,F,1,B,5+,12,35.0,0,8137,5,5,False,8137,0,1
1057074,P00062696,46-50,F,1,B,5+,20,13.0,0,21150,4,5,False,21150,0,1
1049927,P00049787,0-17,M,0,A,1,5,12.0,11,237,0,1,False,237,1,0
1035261,P00076619,51-55,F,1,B,4,10,,20,590,5,4,False,590,0,1
1049243,P00054908,36-45,M,0,B,2,10,,10,49,3,2,False,49,1,0
1067766,P00068387,36-45,F,1,B,1,7,,0,7384,3,1,False,7384,0,1
1063019,P00080334,26-35,M,0,A,4,11,28.0,11,10743,2,4,False,10743,1,0
1026769,P00006962,46-50,M,1,B,5+,8,39.0,8,2808,4,5,False,2808,1,1
1000647,P00047674,26-35,M,0,A,3,18,35.0,20,29660,2,3,True,28958,1,0
1059847,P00023262,26-35,M,0,A,4,7,20.0,13,8598,2,4,False,8598,1,0
1095143,P00017147,46-50,M,1,B,3,18,35.0,0,16920,4,3,False,16920,1,1
1042904,P00014777,26-35,M,0,A,5+,10,6.0,15,459,2,5,False,459,1,0
1088336,P00052838,26-35,M,0,A,5+,3,,7,29870,2,5,True,28958,1,0
1069681,P00036726,36-45,M,0,A,5+,8,35.0,0,2020,3,5,False,2020,1,0
1074293,P00050788,18-25,M,0,A,5+,10,18.0,0,354,1,5,False,354,1,0
1050122,P00074517,26-35,M,0,A,4,11,27.0,0,12351,2,4,False,12351,1,0
1076613,P00031602,18-25,M,0,A,2,17,32.0,0,318,1,2,False,318,1,0
1018527,P00094639,26-35,M,0,A,2,20,28.0,13,19460,2,2,False,19460,1,0
1097613,P00041855,51-55,F,1,B,4,8,9.0,0,687,5,4,False,687,0,1
